property_id,kota,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,jumlah_lantai,garasi,tahun_dibangun,kondisi,jarak_pusat_kota_km,dekat_sekolah,dekat_rs,dekat_mall,jenis_sertifikat,harga_idr
PROP01576,Jakarta Utara,,413,4,3,2,Ya,2006,Perlu Renovasi,11.7,Ya,Ya,Ya,SHGB,7868078530
PROP01577,Jakarta Barat,63,84,6,4,3,Ya,2005,Cukup,5,Ya,Ya,Ya,Strata Title,
PROP01578,Yogyakarta,182,386,1,3,3,Tidak,2020,Baru,26,Tidak,Ya,Tidak,SHGB,5113120839
PROP01579,Tangerang,520,561,6,3,3,Tidak,1988,Baru,10.4,Ya,Ya,Ya,SHGB,29819198175
PROP01580,Yogyakarta,158,388,5,1,3,Tidak,2021,Baru,23.4,Tidak,,Ya,Strata Title,5386302864
PROP01581,Semarang,202,278,3,1,3,Ya,1991,bagus,34.2,Tidak,Ya,Ya,SHM,3519638814
PROP01582,Jakarta Selatan,,598,2,,1,Tidak,2006,Perlu Renovasi,6.8,Tidak,Tidak,Ya,SHM,32176444526
PROP01583,Tangerang,126,256,2,3,3,Ya,1987,Cukup,13.9,Ya,Ya,Tidak,Strata Title,3070420632
PROP01584,Bali,335,366,2,3,1,Tidak,2003,Perlu Renovasi,4.2,,Tidak,Ya,SHGB,11733172534
PROP01585,Surabaya,335,583,6,,2,Ya,2010,,13.9,Tidak,Tidak,Tidak,Girik,17877947311
PROP01586,Bandung,69,257,4,2,3,Tidak,,Perlu Renovasi,19.8,Ya,Tidak,Ya,Girik,1301514295
PROP01587,Tangerang,564,640,4,3,2,Tidak,2008,Cukup,21.9,Tidak,Ya,Tidak,Girik,15748023374
PROP01588,Bekasi,491,596,4,4,1,Ya,2012,Baru,12.6,Tidak,Ya,Tidak,Strata Title,24951941974
PROP01589,Bekasi,595,740,2,4,3,Tidak,1988,Perlu Renovasi,15.6,Ya,Ya,Ya,Strata Title,10184430715
PROP01590,Bekasi,392,595,1,2,2,Ya,2009,Baru,9.5,Ya,Tidak,Tidak,Girik,17024940078
PROP01591,Surabaya,398,575,4,4,2,Tidak,2009,Bagus,23.4,Ya,Ya,Ya,Strata Title,13957042981
PROP01592,Jakarta Utara,532,717,3,3,1,Tidak,2014,Perlu Renovasi,5,Ya,Tidak,Ya,Strata Title,23344729534
PROP01593,Yogyakarta,238,273,6,2,1,Ya,1995,bagus,17.6,Tidak,Ya,Tidak,Girik,5056588218
PROP01594,Tangerang,152,191,2,4,1,Ya,1993,Bagus,14.5,Ya,Tidak,Tidak,Girik,5033867277
PROP01595,Medan,148,221,1,2,2,Tidak,2009,Baru,24.4,Ya,Tidak,Ya,Girik,2681777592
PROP01596,Bekasi,296,488,3,4,3,,2013,Baru,0.4,Ya,Ya,Ya,Girik,17148689310
PROP01597,Bekasi,536,596,3,1,3,Tidak,1992,Baru,17.2,Tidak,Tidak,Ya,HGB,16216543788
PROP01598,Surabaya,122,123,1,1,2,Ya,2008,Baru,23.5,Ya,Tidak,Tidak,SHGB,5483920804
PROP01599,Semarang,367,458,6,4,3,Ya,2008,Cukup,7.6,Tidak,Tidak,Ya,Strata Title,12149733835
PROP01600,Bali,292,334,3,2,3,Ya,2006,Bagus,33.5,Tidak,Tidak,Tidak,SHGB,9688966441
PROP01601,Medan,523,753,4,,2,Tidak,2012,Cukup,19.7,Tidak,Ya,Ya,HGB,6884672176
PROP01602,Jakarta Barat,293,508,5,2,1,Ya,2014,Bagus,,,Ya,Tidak,SHGB,19225699532
PROP01603,Bandung,495,642,4,,3,Tidak,2013,Baru,31.5,Tidak,Tidak,Tidak,Strata Title,11341440205
PROP01604,Semarang,39,115,3,1,2,Ya,2019,Perlu Renovasi,4.1,Tidak,Ya,Ya,HGB,870748763
PROP01605,Medan,405,614,4,3,3,Tidak,1994,Cukup,30.4,Ya,Ya,Ya,SHGB,5537086490
PROP01606,Jakarta Barat,572,623,1,2,1,Tidak,2024,,31.1,Tidak,,Ya,HGB,17429484454
PROP01607,Bali,250,372,1,2,2,Tidak,2013,Bagus,4.1,Ya,Ya,Tidak,Strata Title,14336242142
PROP01608,Bekasi,300,325,1,2,2,Ya,2000,Cukup,0.8,Ya,Tidak,Ya,SHM,11579668868
PROP01609,Jakarta Barat,71,113,1,4,1,Ya,2000,Perlu Renovasi,9.8,Tidak,Tidak,Tidak,Strata Title,2868805312
PROP01610,Bandung,126,150,3,1,3,Tidak,1991,Bagus,27.3,Tidak,Ya,Ya,,2857674127
PROP01611,Yogyakarta,591,825,3,1,1,,1997,Baru,17.6,Ya,Ya,Tidak,,13954932058
PROP01612,Jakarta Selatan,248,,6,4,2,Ya,2000,cukup,30.5,Tidak,Tidak,Tidak,SHM,13696472721
PROP01613,Bali,333,440,5,4,3,Tidak,2008,Perlu Renovasi,13.5,Ya,Ya,Ya,SHM,8782303041
PROP01614,Tangerang,565,,6,4,3,Tidak,2002,Bagus,34.6,Tidak,Ya,Ya,Girik,14622214209
PROP01615,Tangerang,,646,2,3,3,Ya,2008,Cukup,2.7,Ya,Tidak,Tidak,HGB,18715685791
PROP01616,Semarang,363,494,2,3,1,Ya,2023,Perlu Renovasi,4.5,Tidak,Tidak,Ya,HGB,5763078849
PROP01617,Semarang,,769,1,4,3,Tidak,2018,Bagus,22.8,Ya,Ya,Ya,SHM,12127393423
PROP01618,Bali,170,378,1,1,3,Ya,1996,Baru,24.1,Ya,Ya,Tidak,HGB,7919457818
PROP01619,,202,354,3,1,2,Ya,1999,Perlu Renovasi,10.4,Tidak,Ya,Tidak,SHM,4325275160
PROP01620,Bandung,179,204,5,3,3,Ya,1995,Baru,5.5,Ya,Ya,Ya,HGB,4928652749
PROP01621,Jakarta Utara,143,330,2,2,1,Tidak,1986,Baru,9.5,Tidak,Ya,Ya,Girik,8185437196
PROP01622,Jakarta Utara,172,275,4,3,3,Ya,2013,Baru,32.7,Ya,Ya,Ya,Girik,9173141072
PROP01623,Semarang,85,132,4,4,3,Tidak,1998,Bagus,12.1,Ya,,Ya,Girik,1578470615
PROP01624,Bali,469,493,3,2,1,Tidak,2020,Baru,12.5,Tidak,Ya,Ya,Girik,31139533950
PROP01625,Semarang,336,,1,4,1,Tidak,2007,Perlu Renovasi,31.1,Ya,Ya,Tidak,SHGB,2903614776
PROP01626,Tangerang,598,722,3,3,3,Tidak,2012,Baru,30.7,Tidak,Ya,Ya,SHM,24359935429
PROP01627,Bali,269,372,1,2,1,Ya,2010,Cukup,2.5,Ya,,,HGB,14947730249
PROP01628,Surabaya,,157,3,2,3,Ya,2004,Baru,5.6,Ya,Ya,Tidak,Girik,6686053241
PROP01629,Semarang,36,133,6,2,1,Tidak,1985,Perlu Renovasi,16.4,Ya,Ya,Tidak,Girik,502313851
PROP01630,Tangerang,487,598,5,,3,Tidak,1985,Perlu Renovasi,8.2,Ya,Ya,,Strata Title,13705958513
PROP01631,Yogyakarta,137,373,1,4,1,Tidak,1994,Cukup,15.5,Tidak,Tidak,Tidak,Strata Title,2043081459
PROP01632,Medan,35,101,3,2,1,Ya,2016,Baru,3.4,Tidak,Tidak,Tidak,Girik,1251131701
PROP01633,Bekasi,321,323,1,4,1,Ya,1987,Bagus,4.1,Tidak,,Ya,Girik,9822498191
PROP01634,Bekasi,78,249,5,2,2,,2022,Bagus,4.9,Tidak,Tidak,Tidak,Girik,3765449252
PROP01635,Tangerang,440,636,4,2,2,Ya,2004,Bagus,0.6,Tidak,Tidak,Ya,Strata Title,22151046809
PROP01636,Semarang,494,587,1,4,3,Tidak,1986,,13.9,Ya,Ya,Tidak,SHM,7981413382
PROP01637,Jakarta Selatan,177,184,2,3,2,Ya,2012,Perlu Renovasi,15.7,Ya,Ya,Tidak,SHGB,8947655665
PROP01638,Medan,126,247,2,2,2,Tidak,1992,Cukup,13.8,Ya,Ya,Ya,Girik,2033642496
PROP01639,Surabaya,,74,5,4,1,Tidak,2010,Cukup,3,Ya,Ya,Ya,HGB,2336560546
PROP01640,Bali,79,225,6,3,2,Tidak,2004,Baru,5.9,Ya,Tidak,Ya,SHM,6606445729
PROP01641,Medan,88,94,3,1,2,Ya,2008,Perlu Renovasi,9,Tidak,Tidak,Ya,SHGB,1468771111
PROP01642,Jakarta Utara,254,327,3,3,1,Tidak,2015,Perlu Renovasi,33.1,Ya,Tidak,Ya,Strata Title,5177105516
PROP01643,,504,546,2,4,2,Tidak,2011,Bagus,28.5,Tidak,Tidak,Ya,SHM,8813177563
PROP01644,Bandung,595,677,1,2,3,Ya,1990,Baru,31.4,Ya,Tidak,Tidak,SHM,14609632031
PROP01645,Semarang,135,200,3,4,1,Tidak,2016,Cukup,23.2,,Tidak,Tidak,HGB,2944745170
PROP01646,Bekasi,374,439,4,3,1,Ya,1986,Baru,11.9,Ya,Tidak,Tidak,SHGB,14808260967
PROP01647,Jakarta Barat,284,488,2,4,1,,1994,Perlu Renovasi,0.4,Ya,Tidak,Ya,SHM,11259331239
PROP01648,Bali,412,498,2,4,2,Tidak,1999,Perlu Renovasi,31.8,Tidak,Ya,Ya,Strata Title,
PROP01649,Jakarta Selatan,41,168,1,1,2,Tidak,2010,Baru,26,Ya,Ya,Tidak,Strata Title,3039413171
PROP01650,Surabaya,378,572,5,4,3,Ya,1998,Perlu Renovasi,16.4,Ya,Ya,Ya,Girik,9090147692
PROP01651,Jakarta Barat,231,307,1,1,1,Tidak,2015,Baru,30.4,Ya,Ya,Ya,SHM,14301775789
PROP01652,Surabaya,301,428,1,3,1,Tidak,1990,Cukup,8.9,Ya,Ya,Tidak,HGB,6983553873
PROP01653,Surabaya,205,395,6,2,1,Tidak,1998,Bagus,7.8,Ya,Tidak,Ya,SHGB,9008186605
PROP01654,Bandung,309,313,6,1,3,Ya,1986,Cukup,3.4,Tidak,Ya,Ya,SHM,7814350548
PROP01655,Bali,267,450,6,2,1,Tidak,2020,Bagus,5.3,Tidak,Ya,Tidak,HGB,22119706477
PROP01656,Surabaya,465,703,4,1,2,Ya,2017,Baru,8.7,Tidak,Tidak,Tidak,Strata Title,22653257776
PROP01657,Bali,597,,6,3,1,Ya,2006,Perlu Renovasi,27.4,Tidak,Tidak,Tidak,Girik,21873881368
PROP01658,Tangerang,318,523,6,1,1,Ya,1996,Baru,34.1,Tidak,Ya,Ya,SHM,
PROP01659,Bali,558,626,4,4,3,Ya,2021,,32.4,Ya,Tidak,Tidak,Strata Title,17418712251
PROP01660,Bekasi,60,130,1,2,2,Tidak,1988,Bagus,18.1,Ya,Ya,Ya,Girik,1382857512
PROP01661,Jakarta Barat,342,560,3,4,2,Ya,2021,BARU,13.7,Tidak,Ya,Tidak,Strata Title,33896489272
PROP01662,Bali,133,160,1,1,3,Tidak,1990,Bagus,28,Tidak,Ya,Ya,Strata Title,5010993025
PROP01663,Jakarta Barat,108,290,6,4,2,Ya,2022,,9.4,Ya,Tidak,Ya,SHGB,6971214542
PROP01664,Bekasi,401,491,6,3,,Tidak,1992,Baru,12,Tidak,Tidak,Tidak,Strata Title,18711796554
PROP01665,Jakarta Barat,125,266,4,1,3,Ya,1994,Perlu Renovasi,22.3,Ya,Ya,Ya,Strata Title,3631272877
PROP01666,Jakarta Utara,527,632,3,4,,Tidak,1992,Baru,6.3,,Tidak,Tidak,Strata Title,27669677934
PROP01667,Surabaya,50,180,4,3,1,Ya,2017,Bagus,5.5,Tidak,Ya,Tidak,SHGB,2908683865
PROP01668,Jakarta Utara,286,291,,2,2,Ya,2011,Baru,20.6,Tidak,Ya,Ya,SHGB,12840789460
PROP01669,Jakarta Utara,361,,6,3,1,Ya,2022,Bagus,27,Tidak,Ya,Tidak,SHM,16227737235
PROP01670,Medan,,529,4,4,2,Ya,2012,Perlu Renovasi,8.5,Ya,Tidak,Tidak,HGB,7343492035
PROP01671,Tangerang,61,65,,3,3,Tidak,2001,Bagus,22.4,Tidak,Tidak,Tidak,SHGB,1658664832
PROP01672,Bandung,287,,1,3,2,Tidak,1993,Bagus,26.9,Ya,Ya,Tidak,SHGB,6283700301
PROP01673,Semarang,354,452,2,2,1,Ya,2000,Bagus,20.3,Tidak,Tidak,Tidak,Girik,7690140123
PROP01674,Jakarta Utara,34,92,5,2,3,Ya,2006,Baru,12.7,Tidak,Tidak,Tidak,HGB,2623633184
PROP01675,Medan,398,,6,1,3,Ya,2019,Cukup,9.6,Ya,Tidak,Tidak,Girik,6458938154
PROP01676,Yogyakarta,434,558,6,2,1,Ya,2006,Baru,10.1,Tidak,Tidak,Ya,Girik,12794568346
PROP01677,Surabaya,594,596,4,4,2,Tidak,2018,Baru,31.2,Tidak,Tidak,Tidak,Girik,23411998004
PROP01678,Jakarta Barat,256,356,6,2,1,Ya,1990,Bagus,33.4,Ya,Tidak,Tidak,HGB,8553984451
PROP01679,Medan,,513,1,2,3,Tidak,2003,Bagus,20.4,Tidak,,,Strata Title,5125446060
PROP01680,Bali,21,147,3,3,3,Tidak,1992,Cukup,25,Ya,Ya,Ya,SHM,525830403
PROP01681,Jakarta Selatan,441,449,1,2,2,Tidak,1988,Cukup,34.9,Tidak,Tidak,Tidak,Girik,12840698000
PROP01682,Medan,244,257,5,1,1,Tidak,1991,Bagus,29.7,Tidak,Ya,Tidak,Strata Title,4100128768
PROP01683,Surabaya,320,469,5,,1,Ya,2004,Perlu Renovasi,13.6,Ya,Tidak,Tidak,Strata Title,6604043015
PROP01684,Tangerang,71,307,2,3,2,Ya,1987,Cukup,21.2,Ya,Tidak,Ya,,1160938789
PROP01685,Jakarta Utara,145,332,4,4,1,Ya,2004,Perlu Renovasi,8.6,Tidak,Ya,Tidak,SHGB,4324770454
PROP01686,Bekasi,286,484,5,1,2,Tidak,1989,Cukup,0.7,,Ya,Ya,Strata Title,11183544837
PROP01687,Bali,115,235,2,2,2,Ya,2017,Cukup,10.4,Ya,Tidak,Ya,SHM,6162040850
PROP01688,Jakarta Utara,91,167,4,,3,Ya,2014,Cukup,34.9,Ya,Tidak,Tidak,SHGB,2551883001
PROP01689,Jakarta Selatan,89,267,1,3,1,Ya,2012,Bagus,26.4,Tidak,Ya,Ya,SHM,4433337663
PROP01690,Jakarta Utara,128,313,1,1,2,Tidak,1999,Baru,,Tidak,Tidak,Ya,Strata Title,4719461950
PROP01691,Semarang,27,121,5,4,1,Ya,2010,BAGUS,32,Tidak,,Tidak,SHM,427628244
PROP01692,Jakarta Barat,223,370,2,1,2,Ya,1992,Bagus,11.6,Tidak,Ya,Tidak,SHM,13233945277
PROP01693,Medan,159,347,6,1,2,Ya,2006,Bagus,34.3,Tidak,Ya,Tidak,HGB,3354919855
PROP01694,Bali,219,288,2,1,1,Tidak,2011,Perlu Renovasi,19.6,Ya,Ya,Ya,Girik,7455434852
PROP01695,Semarang,439,679,5,1,2,Tidak,1989,Bagus,,Ya,Ya,Tidak,Strata Title,7835734007
PROP01696,Jakarta Selatan,82,115,4,4,1,Ya,2009,Bagus,8.2,Ya,Tidak,Tidak,Strata Title,8339234054
PROP01697,Jakarta Selatan,429,511,2,4,3,Ya,2017,Bagus,,Tidak,Tidak,Tidak,SHGB,36305199945
PROP01698,Medan,332,409,3,4,3,Ya,,Perlu Renovasi,11.6,Tidak,Tidak,Ya,SHM,3584203705
PROP01699,Bali,548,553,4,1,1,Ya,2004,Perlu Renovasi,33.4,Ya,Tidak,Tidak,HGB,9861400825
PROP01700,Medan,493,730,1,1,1,Tidak,1997,Perlu Renovasi,29.4,Ya,Ya,Tidak,SHGB,3528098624
PROP01701,Jakarta Selatan,283,403,1,4,2,Tidak,2018,Cukup,26.2,Tidak,Ya,Ya,SHGB,14293000515
PROP01702,Jakarta Utara,233,371,1,4,3,Tidak,,Baru,27.6,Ya,Tidak,Tidak,Girik,7108555748
PROP01703,Surabaya,533,544,5,2,3,Tidak,,Perlu Renovasi,33.1,,Tidak,Ya,Strata Title,12690963967
PROP01704,Jakarta Barat,233,466,3,2,3,Ya,2001,Bagus,14.6,Ya,Tidak,Ya,Girik,
PROP01705,Yogyakarta,396,496,5,2,1,Tidak,2024,Perlu Renovasi,20.7,Ya,Ya,Tidak,Strata Title,5234707798
PROP01706,Jakarta Barat,338,379,1,1,1,Tidak,1992,Bagus,31.3,Ya,Tidak,Ya,HGB,15089925127
PROP01707,Jakarta Barat,283,527,5,4,1,Tidak,2015,Cukup,1.8,Ya,Ya,Ya,HGB,24108424156
PROP01708,Semarang,323,458,1,3,3,Tidak,2007,Baru,17,Tidak,Ya,Ya,Girik,8426506163
PROP01709,Jakarta Barat,509,709,2,1,2,,1996,Cukup,10.8,Ya,Tidak,Ya,Strata Title,19518461807
PROP01710,Semarang,307,538,2,1,1,Tidak,1988,Baru,6.8,Ya,Ya,Ya,HGB,7857444122
PROP01711,Yogyakarta,446,675,4,1,1,Ya,2000,Baru,26.2,Tidak,Tidak,Ya,HGB,12393045585
PROP01712,Medan,156,242,2,1,3,Ya,2010,Perlu Renovasi,4.4,Ya,Tidak,Ya,SHGB,2086026612
PROP01713,Bekasi,38,172,4,4,2,Tidak,2000,Baru,33.2,Ya,Tidak,Ya,Strata Title,949647383
PROP01714,Jakarta Barat,372,466,1,1,1,Tidak,2021,Cukup,,Tidak,Ya,Ya,SHM,21274708506
PROP01715,Tangerang,334,498,3,2,2,Tidak,2013,Cukup,31.2,Tidak,Ya,Ya,Strata Title,
PROP01716,Jakarta Utara,579,783,6,2,2,Tidak,2006,Bagus,17.6,Ya,Tidak,Ya,Girik,25794449803
PROP01717,,330,366,4,1,1,Ya,2020,Perlu Renovasi,15.1,Tidak,Tidak,Tidak,SHM,11266347388
PROP01718,Semarang,571,,1,4,3,Tidak,2014,Cukup,33.8,Tidak,Tidak,Ya,Strata Title,6882299077
PROP01719,Bekasi,202,403,3,1,2,Tidak,1999,Cukup,21.5,,Tidak,Ya,SHGB,5283239230
PROP01720,Jakarta Utara,278,448,,2,3,Ya,2014,Cukup,18.9,Ya,Ya,Ya,Strata Title,10543768670
PROP01721,Jakarta Utara,105,189,2,4,2,Ya,2017,Cukup,15.2,Tidak,Tidak,,SHM,4677780899
PROP01722,Surabaya,177,420,2,2,2,Ya,2000,Cukup,1.1,Tidak,Ya,Ya,Strata Title,9481396981
PROP01723,Jakarta Barat,503,577,3,1,2,Tidak,2023,Cukup,0.5,Ya,Ya,Tidak,Girik,30148708360
PROP01724,Bekasi,517,765,4,4,3,Tidak,1992,Bagus,28.1,Ya,Ya,Tidak,SHM,13133616550
PROP01725,Bandung,309,370,3,3,2,Tidak,2016,Baru,32.5,Tidak,Tidak,Ya,SHM,7939036392
PROP01726,Yogyakarta,50,54,1,2,1,Tidak,,Cukup,32,Ya,Tidak,Tidak,Girik,455387683
PROP01727,Yogyakarta,173,324,5,3,2,Ya,2013,Bagus,19.9,Tidak,Tidak,Ya,SHGB,2902180842
PROP01728,Jakarta Selatan,260,487,5,1,1,Tidak,1996,baru,33.2,Ya,Tidak,Ya,SHM,13844171467
PROP01729,Jakarta Selatan,338,490,2,,3,Ya,1993,Perlu Renovasi,18.6,Ya,Ya,Ya,Girik,17120463052
PROP01730,Bekasi,228,267,1,4,2,Ya,1996,Bagus,0.4,Tidak,Tidak,Tidak,Girik,6613714997
PROP01731,Bali,266,400,4,2,2,Ya,2006,Perlu Renovasi,17.7,Tidak,Ya,Tidak,Girik,7834159808
PROP01732,Tangerang,92,326,4,3,2,Tidak,1991,Baru,2.1,Tidak,Tidak,Ya,SHGB,3841092634
PROP01733,Jakarta Selatan,554,757,2,4,3,Ya,2023,Cukup,0.4,Ya,Ya,,SHM,49524405495
PROP01734,Semarang,378,618,5,3,2,Ya,2007,Bagus,7,Tidak,Tidak,Ya,Girik,13057570289
PROP01735,Bandung,355,465,1,2,1,Tidak,1989,Bagus,4.3,Ya,Ya,Tidak,Strata Title,10682416482
PROP01736,Bekasi,123,164,2,1,2,Tidak,2012,Baru,33.6,Ya,Ya,Tidak,SHGB,3534604819
PROP01737,Bekasi,153,174,5,4,,Tidak,1996,Cukup,6.9,Tidak,Tidak,Ya,SHM,5626088801
PROP01738,Bekasi,115,284,1,1,3,Ya,2023,,4.9,Ya,Ya,Ya,SHM,3261579224
PROP01739,Jakarta Utara,351,592,6,3,3,Tidak,1997,Perlu Renovasi,5.5,Tidak,Tidak,Tidak,SHM,15379912902
PROP01740,Semarang,38,275,1,2,2,Ya,2022,Cukup,26.2,Tidak,Ya,Tidak,Strata Title,586748930
PROP01741,,410,511,3,2,2,Ya,2003,Baru,18.4,Tidak,Tidak,Ya,HGB,25677853242
PROP01742,Yogyakarta,406,545,1,3,2,Tidak,2008,Bagus,19.9,Tidak,Tidak,Tidak,HGB,5718079895
PROP01743,Jakarta Utara,167,174,6,2,1,Ya,2007,Cukup,23.7,Ya,Tidak,Tidak,SHGB,5960763013
PROP01744,Tangerang,164,336,4,2,2,Ya,1995,Baru,,Ya,Tidak,Ya,Girik,5541627735
PROP01745,Bekasi,553,729,1,3,2,Tidak,1998,Perlu Renovasi,24.2,Tidak,Ya,Tidak,SHGB,7460709199
PROP01746,Jakarta Selatan,567,696,3,4,1,Tidak,1986,Perlu Renovasi,18.1,Ya,Tidak,Tidak,Girik,18064007631
PROP01747,Semarang,483,586,4,4,3,Tidak,1999,Cukup,20.9,Ya,,Ya,SHM,8718107426
PROP01748,Medan,189,217,3,4,2,Ya,2003,Baru,20.1,Ya,Ya,Ya,SHM,5115559876
PROP01749,Surabaya,378,544,2,4,1,,2007,Perlu Renovasi,29.8,,Tidak,Ya,Girik,8521629618
PROP01750,Yogyakarta,225,285,3,1,1,Ya,,Cukup,2.5,Tidak,Tidak,Tidak,SHM,5168173214
PROP01751,Tangerang,126,339,6,1,3,Tidak,2009,Cukup,30.9,Tidak,Tidak,Ya,SHGB,2840770248
PROP01752,Medan,,157,,4,1,Ya,2010,Cukup,5,Tidak,Tidak,Ya,Strata Title,2790456521
PROP01753,Medan,251,252,4,3,1,Tidak,1991,Baru,30.9,Tidak,Ya,Ya,Girik,3516237575
PROP01754,Tangerang,384,458,2,4,,Tidak,2000,Bagus,6.5,Ya,Ya,Tidak,SHGB,11680420623
PROP01755,Medan,419,487,3,3,3,Tidak,2021,Baru,20.8,Tidak,Ya,Tidak,SHM,8241981065
PROP01756,Jakarta Utara,202,305,3,3,1,Ya,2000,Cukup,4.7,Ya,Tidak,Ya,SHM,7470915276
PROP01757,Tangerang,343,476,4,2,1,Ya,1994,Bagus,7.6,Ya,Tidak,Ya,SHGB,13110862134
PROP01758,Medan,593,646,3,1,2,Tidak,1986,Cukup,11,Ya,Ya,Ya,SHM,8544002359
PROP01759,Jakarta Selatan,103,,2,2,1,Ya,2021,Bagus,31.5,Tidak,Ya,Tidak,SHM,4910473359
PROP01760,Tangerang,468,649,4,3,1,Ya,2003,Bagus,1,Tidak,Ya,Tidak,Girik,27201488778
PROP01761,Jakarta Utara,497,737,4,3,1,Tidak,2010,Baru,18.2,Ya,Ya,Ya,SHGB,20853495418
PROP01762,Yogyakarta,467,582,3,3,3,Ya,,Bagus,23.7,Tidak,Tidak,Tidak,HGB,6375521181
PROP01763,Medan,375,441,6,1,2,Tidak,1988,Bagus,10.6,Tidak,Tidak,Ya,HGB,6799464965
PROP01764,Bandung,489,501,3,1,2,Ya,2011,Bagus,33.4,Tidak,Tidak,Ya,SHM,10670539456
PROP01765,Yogyakarta,525,680,5,4,3,Ya,2012,Baru,33.2,Tidak,Ya,Ya,SHM,8751844265
PROP01766,Semarang,194,394,6,3,3,Ya,2002,Cukup,32.2,Ya,Ya,Tidak,HGB,2571790228
PROP01767,Tangerang,361,480,6,2,2,Ya,2004,Baru,16.2,Ya,Tidak,Ya,SHM,21913661193
PROP01768,Yogyakarta,556,582,6,1,2,Ya,1995,,21.1,Tidak,Tidak,Tidak,Girik,9979049838
PROP01769,Bekasi,457,578,,4,3,Ya,2015,Baru,4.1,Tidak,Ya,Ya,SHM,19824883482
PROP01770,Tangerang,286,383,6,3,2,,2000,Baru,27,Tidak,Ya,Ya,Strata Title,14466299881
PROP01771,Semarang,123,209,6,1,1,Ya,,Bagus,22.7,Ya,Tidak,Tidak,SHGB,2802706318
PROP01772,Jakarta Selatan,375,496,2,2,3,Ya,1985,Cukup,3.8,Tidak,Ya,Ya,Strata Title,28149639167
PROP01773,Bandung,184,196,1,4,3,Tidak,2004,Perlu Renovasi,16.3,Ya,Tidak,Ya,HGB,3430323464
PROP01774,Jakarta Barat,231,478,5,3,3,Ya,2024,Perlu Renovasi,25.1,Ya,Tidak,Tidak,SHM,6727814523
PROP01775,Bandung,207,276,4,3,3,Ya,2004,Baru,24.6,Ya,Ya,Ya,Girik,7434686243
PROP01776,Jakarta Utara,292,477,6,1,3,Tidak,1987,Cukup,26.9,Tidak,,Ya,Strata Title,6896493084
PROP01777,Medan,425,503,,,2,Tidak,2015,Bagus,21.2,,Ya,,SHGB,5778779602
PROP01778,Bekasi,304,489,5,3,1,Tidak,1997,Baru,10.8,Ya,Tidak,Ya,SHGB,11323261254
PROP01779,Medan,,438,5,2,1,Ya,1999,Baru,33.9,Ya,Ya,Ya,SHM,6330200271
PROP01780,Bali,577,746,2,3,,Tidak,2019,Perlu Renovasi,32.8,,Tidak,Tidak,SHM,11529152400
PROP01781,,39,244,3,2,2,,1995,Perlu Renovasi,2.4,Ya,Ya,Tidak,HGB,1557677394
PROP01782,Surabaya,261,354,2,3,3,Ya,1991,Perlu Renovasi,0.3,Ya,Tidak,Ya,Strata Title,7863180861
PROP01783,Jakarta Selatan,192,369,2,1,1,Ya,1999,,9.1,Tidak,Ya,Ya,SHGB,6880616193
PROP01784,Bandung,513,737,3,3,1,Tidak,2022,Perlu Renovasi,2.6,Tidak,Ya,Tidak,Strata Title,11150643302
PROP01785,Semarang,75,185,1,1,3,Ya,2002,Bagus,27.2,Tidak,Tidak,Ya,HGB,1722775824
PROP01786,Jakarta Barat,320,530,2,1,1,Tidak,2016,Bagus,10.7,Ya,Tidak,Tidak,SHM,16181831558
PROP01787,Jakarta Barat,515,536,4,4,1,Ya,1987,Baru,11.3,Ya,Ya,Tidak,Strata Title,33149517753
PROP01788,Bali,92,187,2,3,2,Ya,2011,Perlu Renovasi,20.5,Ya,,Tidak,HGB,2271230772
PROP01789,Jakarta Utara,493,558,2,2,2,Tidak,,,20.7,Tidak,Ya,Ya,SHGB,17441085023
PROP01790,Bali,277,501,5,3,1,Tidak,1987,Baru,1.8,Tidak,Ya,Tidak,Strata Title,17121753057
PROP01791,Surabaya,113,347,4,3,1,Tidak,2006,Perlu Renovasi,14.2,Ya,Ya,Tidak,Strata Title,2769322208
PROP01792,Bandung,490,605,6,1,3,Ya,2012,Cukup,4.6,Tidak,Ya,Ya,Strata Title,11133129735
PROP01793,Tangerang,282,318,4,4,,Ya,2007,Cukup,6.4,Tidak,Tidak,Ya,HGB,9604346476
PROP01794,Bali,556,750,3,3,2,Ya,2017,,11.9,Tidak,Tidak,Ya,SHGB,14997875059
PROP01795,Yogyakarta,374,426,,3,1,Tidak,1992,Baru,34.4,Tidak,Tidak,Ya,SHM,7193797666
PROP01796,Yogyakarta,395,404,2,1,3,Ya,2014,Bagus,2.8,Tidak,Ya,Ya,SHGB,11141774935
PROP01797,Bali,469,695,3,1,2,Tidak,2004,Perlu Renovasi,3.9,Ya,Tidak,Tidak,Strata Title,22515536075
PROP01798,Tangerang,256,305,1,2,1,Tidak,2018,Cukup,25.4,Tidak,Tidak,Ya,SHGB,5093893995
PROP01799,Jakarta Selatan,193,331,2,4,2,Ya,2004,Cukup,,Tidak,Tidak,Ya,Strata Title,9530471953
PROP01800,Bandung,521,567,3,4,3,Ya,2006,Perlu Renovasi,29.3,Tidak,Tidak,Ya,Girik,8252829865
